run_id,window_index,window_start,window_end,ticker,source_query,status,article_id,published_at,title,source,body_extraction_status,market_signal,event_type,expectation_surprise,final_signal_score,signal_strength,return_20d,excess_return_20d,raw_thesis_match,excess_thesis_match,is_duplicate,data_quality_score,data_quality_notes,what_went_wrong
20260624T142636Z,3,2025-12-29,2026-01-05,RDW,Reuters,skipped,,,"L3Harris nears space propulsion asset stake sale to AE Industrial, sources say - Reuters",Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,3,2025-12-29,2026-01-05,RDW,Reuters,skipped,,,L3Harris sells 60% stake in space propulsion business for $845 million - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because article date was outside requested window
20260624T142636Z,3,2025-12-29,2026-01-05,RDW,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,3,2025-12-29,2026-01-05,IONQ,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,3,2025-12-29,2026-01-05,IONQ,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,RXRX,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,RXRX,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,RKLB,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,RKLB,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,ASTS,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,ASTS,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,SOUN,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,SOUN,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,BBAI,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,BBAI,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,UUUU,Reuters,saved,834,2026-01-20T08:00:00+00:00,US uranium producer Energy Fuels to expand rare earths supply chain with ASM deal - Reuters,Reuters,google_news_title_only,bullish,other,neutral,10.0,14.31,-2.4423,-2.3081,False,False,0,75,title-only body | return base uses 1 trading-day entry lag | sector/profile context skipped for faster historical validation,raw 20d return contradicted signal thesis | excess 20d return contradicted signal thesis
20260624T142636Z,4,2026-01-17,2026-01-24,UUUU,CNBC,skipped,,,Deutsche Bank declares 'the honeymoon is over for AI' —‎ here's why - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,4,2026-01-17,2026-01-24,UUUU,CNBC,skipped,,,Wednesday's big stock stories: What’s likely to move the market in the next trading session - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,4,2026-01-17,2026-01-24,UUUU,CNBC,skipped,,,Morgan Stanley loves these stocks as the AI memory bottleneck bites - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,4,2026-01-17,2026-01-24,CRSP,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,CRSP,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,ARCT,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,ARCT,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,RDW,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,RDW,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,IONQ,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,4,2026-01-17,2026-01-24,IONQ,CNBC,skipped,,,"These stocks are leading 'meaningful breakthroughs' in quantum computing, UBS says - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,4,2026-01-17,2026-01-24,IONQ,CNBC,skipped,,,"Time to buy the dip in volatile quantum stocks, says B. Riley. These are the firm's favorites - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,RXRX,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,RXRX,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,RKLB,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,RKLB,CNBC,skipped,,,"Citizens turns bullish on this fintech stock, says risk-reward has improved after tech sell-off - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,ASTS,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,ASTS,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,SOUN,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,SOUN,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,BBAI,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,BBAI,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Taiwan's ASE sees its advanced packaging business doubling to $3.2 billion in 2026 - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,China's Xi makes rare public reference to recent military purges - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Kremlin says Russia will stay a responsible nuclear power despite New START's expiry - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Shipping company Maersk orders eight container vessels from China's New Times Shipbuilding - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Philippines sees signs of cooperation from China despite sea disputes - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,From flatmates to co-owners: Meet the young people buying homes together - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Trump administration proposes new Obamacare rules for 2027 with higher deductibles - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Japan's 'Iron Lady' Takaichi forges historic election win - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Bangladesh votes in world's first Gen Z-inspired election - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,"EU leaders vow to accelerate single market, in struggle to compete with US and China - Reuters",Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because article date was outside requested window
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Norway's Elkem splits from China's Bluestar with $1 billion Silicones deal - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because article date was outside requested window
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,"Waldorf Astoria's Chinese owners plan to sell iconic NYC hotel, WSJ reports - Reuters",Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because article date was outside requested window
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,China releases policy paper on national security in Hong Kong after Jimmy Lai sentencing - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Tech-led selloff drags Asian stocks; Indonesia tumbles on Moody's outlook cut - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,Reuters,skipped,,,Estonia says Russia planning military buildup to shift power in Europe - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,CNBC,skipped,,,This company can process uranium and rare earths. Goldman says shares should rally more than 30% - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,UUUU,CNBC,skipped,,,"Here are Wednesday's biggest analyst calls: Nvidia, Tesla, Dick's, Netflix, Kingsoft, Robinhood & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,5,2026-02-05,2026-02-12,CRSP,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,CRSP,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,ARCT,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,ARCT,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,RDW,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,RDW,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,IONQ,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,5,2026-02-05,2026-02-12,IONQ,CNBC,skipped,,,De Masi: Quantum systems will be far more energy efficient than classical AI - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,RXRX,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,RXRX,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,RKLB,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,RKLB,CNBC,skipped,,,"Here are Wednesday's biggest analyst calls: Nvidia, Apple, Oracle, Live Nation, Cava, Netflix, AMD & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,RKLB,CNBC,skipped,,,"Stocks making the biggest moves after hours: Block, Intuit, Dell Technologies, Zscaler & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,RKLB,CNBC,skipped,,,"Stocks making the biggest moves midday: Bank stocks, Netflix, Duolingo, AES, Sunrun and more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,RKLB,CNBC,skipped,,,"Stocks making the biggest moves premarket: Block, Dell Technologies, CoreWeave, Netflix and more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,ASTS,Reuters,saved,835,2026-03-02T08:00:00+00:00,Orange adds AST SpaceMobile to growing roster of satellite-to-mobile partners - Reuters,Reuters,google_news_title_only,neutral,other,neutral,0.0,0.0,-10.5848,-6.4377,,,0,65,title-only body | uncertain classification | return base uses 1 trading-day entry lag | sector/profile context skipped for faster historical validation,signal below directional threshold | low data quality: title-only body | uncertain classification | return base uses 1 trading-day entry lag | sector/profile context skipped for faster historical validation
20260624T142636Z,6,2026-02-24,2026-03-03,ASTS,CNBC,skipped,,,"Stocks making the biggest moves after hours: MongoDB, Plug Power, Credo Technology & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,ASTS,CNBC,skipped,,,Apple's new budget version of its iPhone 17 is a positive for investors - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,ASTS,CNBC,skipped,,,Here are the 5 big things we're watching in the stock market this week - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,SOUN,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,SOUN,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,BBAI,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,BBAI,CNBC,skipped,,,Here are the 5 big things we're watching in the stock market this week - CNBC,Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,"Trump administration debates allowing Tencent to keep its gaming stakes, FT reports - Reuters",Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because article date was outside requested window
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,"Philippines, Japan, US hold joint military drills in South China Sea - Reuters",Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Iran says Natanz nuclear site hit in US-Israeli strikes - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Dell shares at three-month highs on forecast it will double AI server revenue - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Platts to consider alternative routes for Middle East freight assessments as Iran crisis disrupts shipping - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because article date was outside requested window
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Motiva buys cargo of Venezuelan heavy oil for March delivery; first purchase since 2019 - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,US appeals court says law firm's size doesn't limit legal fees - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,US asks smaller drugmakers to discuss lowering prices for Medicaid - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Washington presses Syria to shift from Chinese telecom systems - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Perplexity asks court to trim New York Times copyright case - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Germany's Merz says challenges remain as he concludes inaugural China trip - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,Reuters,skipped,,,Chile denies onboard care by Chinese medical ship as US pressure mounts - Reuters,Historical Reuters,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,UUUU,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,CRSP,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,CRSP,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,ARCT,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,ARCT,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,RDW,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,RDW,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,IONQ,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,6,2026-02-24,2026-03-03,IONQ,CNBC,skipped,,,"Stocks making the biggest moves after hours: Nvidia, Salesforce, Snowflake, Nutanix & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,IONQ,CNBC,skipped,,,"Stocks making the biggest moves midday: Paramount Skydance, Nvidia, Cars.com, Salesforce & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,6,2026-02-24,2026-03-03,IONQ,CNBC,skipped,,,"Stocks making the biggest moves premarket: Nvidia, J.M. Smucker, Trade Desk, Nutanix & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,7,2026-03-15,2026-03-22,RXRX,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,7,2026-03-15,2026-03-22,RXRX,CNBC,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,7,2026-03-15,2026-03-22,RKLB,Reuters,empty,,,,,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,No RSS entries found
20260624T142636Z,7,2026-03-15,2026-03-22,RKLB,CNBC,skipped,,,"RBC downgrades Starbucks after strong 2026 start, says growth expectations are too high - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
20260624T142636Z,7,2026-03-15,2026-03-22,RKLB,CNBC,skipped,,,"Here are Thursday's biggest analyst calls: Nvidia, Apple, Tesla, Micron, Carnival, Palantir, Five Below, Intuit & more - CNBC",Historical CNBC,,,,,,,,,,,0,25,missing body | missing published_at | weak or unknown source | low ticker relevance | uncertain classification | return data unavailable,Skipped because ticker/company was not detected
